rx_2,rx_3,rx_4,rx_5,rx_6,rx_7,rx_8,rx_9,rx_10,rx_11,rx_12,rx_13,rx_14,rx_15,rx_16,rx_17,rx_18,rx_19,rx_20
1.174681696,2.836365169,4.453365749,4.277171397,5.194312023,5.829159005,5.221234469,5.963790769,6.525859631,5.755571158,5.510423241,5.361445717,4.840164115,4.607742796,4.214574831,3.653073665,3.389315927,3.134807538,2.768696658
0.861492221,2.432104216,4.235305173,4.125338342,5.098540964,5.425373351,4.868565844,5.849502879,6.318130938,5.65710345,5.525967419,5.189606138,4.290215109,3.587219105,2.75130297,2.097613162,1.894169245,1.64293355,1.153403959
0.590212771,1.583465974,2.901927778,2.467099504,2.956728574,2.586517865,1.294918962,1.833552259,1.599353111,0.232908861,-0.447447051,-1.183550513,-2.469713755,-3.550536768,-4.788792742,-5.903923425,-6.567691265,-7.295184155,-8.267284778
0.452137897,1.361097104,2.824639759,3.309618215,4.400511775,4.678442619,3.355842525,4.444593233,4.643744224,3.69830583,3.29708657,2.851065109,1.791139111,0.999922111,0.157657047,-0.477556489,-0.597319604,-0.744164987,-1.196590342
0.504040525,1.360250592,2.75641169,3.20440929,4.319180586,4.896088068,4.282431347,5.485215047,5.619239636,4.743019116,4.355838978,3.803426333,2.786195191,2.016911242,1.300871122,0.827032176,0.665083407,0.387812717,-0.149240622
0.359400078,1.063621822,2.257673791,2.823193827,4.171810188,5.519771404,5.8549074,7.749044702,9.091791358,9.237864255,9.902427616,10.4191756,10.447142,10.7688403,11.18194322,11.86598814,13.05686922,14.24608236,15.21481509
0.234647594,0.758074303,1.874470629,2.540969534,3.835537694,5.212774934,5.271478978,6.942709976,8.272476091,8.17953736,9.104957217,10.00207624,10.43927786,11.35952194,12.37300235,13.32485361,14.75570458,16.17566653,17.38585583
0.454655862,1.290580876,2.800499419,3.665521645,5.201263871,6.675151479,6.658214845,8.21641377,9.856871878,10.67803386,12.17374224,13.53006974,14.25205094,15.57131435,16.99514992,18.21278811,19.77123515,21.21401516,22.46128554
0.689527994,2.173960408,4.67033148,6.19927719,8.794253862,10.93918199,11.54959495,13.96440179,16.40571803,17.64674083,19.43323472,21.07788237,22.19296924,23.88926662,25.66962839,27.1242673,28.74000572,30.23659554,31.57265678
0.678370175,2.14412954,4.594307347,6.481997496,9.506908288,11.96509563,12.9408851,15.52218547,17.98366632,19.50293876,21.57351141,23.53915441,24.83920981,26.70331956,28.65026022,30.29619919,32.1919345,33.97068703,35.54971427
0.830065081,2.541066253,5.013176034,6.586192385,9.354231695,11.66977776,12.42700697,14.69583905,16.69374674,18.00252922,19.6326628,21.13790101,21.983858,23.2653429,24.67883131,26.01688054,27.69219284,29.27054383,30.65314611
1.055597604,2.843108222,5.303452716,6.44524742,8.900300107,10.81811434,11.27537204,12.83660141,14.61174829,15.67327057,16.95971784,18.17140641,18.75272548,19.79095828,20.93318018,21.94019354,23.30678219,24.63644575,25.76832682
0.708003281,2.257810045,4.567486752,6.021182441,8.783780449,11.20152155,12.11330115,14.14964154,16.32647841,17.47130169,18.964201,20.36738708,21.11885222,22.30218271,23.60464072,24.78122168,26.29558628,27.80717288,29.07812402
0.480129844,1.637987938,3.598122582,5.180970766,7.985743992,10.73840244,12.37029915,14.94437719,17.34495338,18.68166605,20.69568327,22.7873033,24.29155381,26.24513103,28.15213008,29.68970297,31.53354868,33.41805134,35.08884657
0.471226585,1.624581787,3.73218759,5.168373462,8.114811766,10.73681314,12.31719881,15.15587429,17.82894256,19.35404208,21.53462858,23.5655026,24.90933263,26.7219438,28.56445147,30.15969311,32.10019636,34.02346163,35.70676379
0.256708662,0.981308658,2.556757536,4.140021346,6.626854329,9.154892113,10.65530707,13.51481968,16.0538426,17.48176307,19.5857736,21.57013873,22.88338966,24.65291749,26.44106944,28.03784938,30.06007913,32.0952672,33.93349267
0.101140668,0.454779259,1.514040503,2.526848759,4.11217991,5.558340125,6.262371547,8.064637874,9.721367524,10.38363953,11.76604742,12.95935848,13.50295613,14.50553882,15.53342854,16.45137299,17.82761937,19.22957426,20.42506905
0.208365701,0.641442011,1.558385038,2.297623136,3.462609378,4.465651697,4.446691745,4.996352991,5.506898136,5.352696293,5.745530705,5.936264968,5.55900046,5.522191944,5.42877101,5.170612173,5.264743847,5.348676141,5.267855477
0.134831139,0.499231705,1.291954556,2.060093416,3.429748611,4.802514009,4.981763437,6.086546118,7.108278141,7.000243695,7.596575614,8.035367507,7.938468001,8.168544428,8.312985433,8.237852686,8.503797647,8.777436212,8.891818628
0.196427588,0.611467451,1.485156126,2.327354768,3.736211194,5.071301388,5.381309028,6.354538495,7.073317114,7.030032259,7.612612355,8.101851247,8.047433978,8.211705242,8.142750603,7.878854412,7.992751973,8.117135887,8.080364142
0.187059097,0.533262047,1.160256265,1.573010223,2.451811369,3.187102734,2.997987509,3.454656,3.844996494,3.533516229,3.723953128,3.733721636,3.116351514,2.745075368,2.277746437,1.695884953,1.570371651,1.532730392,1.38091597
0.123209948,0.23076944,0.452722118,0.547196579,1.051343779,1.312944383,0.640934481,0.86336623,0.930904576,0.390408146,0.314515193,0.28528291,-0.414220874,-0.825642832,-1.358973617,-2.121677988,-2.391242467,-2.562078854,-2.846369843
0.245851632,0.668470028,1.258706085,1.562650337,2.329545219,3.048893185,2.859360328,3.187806888,3.33170555,3.07805036,3.283970675,3.454442122,3.021058026,2.888167837,2.626597168,2.071500715,1.910504986,1.797086757,1.601805221
0.320501444,0.89585998,1.832112466,2.333363194,3.525350591,4.659927472,4.953341895,5.553434758,6.011453972,6.058365151,6.579227837,7.102671877,6.980314886,7.159920105,7.141171717,6.716975894,6.622071388,6.564356717,6.451675932
0.213643948,0.581925893,1.269570131,1.627730164,2.470845369,3.358206415,3.714052909,4.351397001,4.849538389,4.862844833,5.339870174,5.799268833,5.655530451,5.850610973,5.875470484,5.566217662,5.635603773,5.784416159,5.859986625
0.19509651,0.316279832,0.383998244,-0.177492492,-0.630829675,-1.250543172,-1.931396376,-2.395516375,-2.87250766,-3.918628889,-4.68728052,-5.537616047,-6.996162281,-8.180463791,-9.340524506,-10.6038002,-11.4734714,-12.2139684,-12.94287068
0.226132603,0.304146638,0.034603365,-1.087420088,-2.061473565,-3.020899841,-4.121213431,-4.915441657,-5.595172115,-6.83637985,-7.538246315,-8.260872396,-9.585147051,-10.59660157,-11.69831048,-12.99567717,-13.84328821,-14.52100992,-15.20228712
0.114994414,0.055329349,-0.326584601,-1.508011271,-2.687904574,-3.979474641,-5.708265327,-6.975370123,-8.114734879,-9.846247966,-11.10084095,-12.22816042,-13.88116934,-15.20751299,-16.63404441,-18.27121626,-19.48747191,-20.59925366,-21.7543669
0.105817226,-0.114724256,-0.933523178,-2.491449453,-3.910417456,-5.350540603,-7.106371077,-8.520838936,-9.585672424,-11.18056735,-12.17875891,-13.13019486,-14.60590207,-15.72575278,-16.91655923,-18.33661971,-19.40212944,-20.3865834,-21.43565297
0.179895999,0.149594117,-0.282933542,-1.501331239,-2.430453344,-3.528887337,-4.928347431,-6.07914264,-6.979487391,-8.452703919,-9.222719407,-9.965403549,-11.26862856,-12.14650646,-13.11369623,-14.47131814,-15.56629298,-16.5935937,-17.68858707
0.237955419,0.361481635,0.158181838,-0.873077691,-1.645307821,-2.603381693,-4.087881591,-5.119529212,-5.950392612,-7.398393001,-8.181389316,-8.948552183,-10.24363131,-11.087453,-11.9724762,-13.22260925,-14.2198719,-15.13562158,-16.12414217
0.167822397,0.246250508,-0.101930331,-1.300454406,-2.383550147,-3.824677639,-5.76918036,-7.1432462,-8.396307301,-10.29824382,-11.55428323,-12.74253169,-14.41900522,-15.65721791,-16.90697102,-18.38099038,-19.47715156,-20.40774547,-21.38509305
0.179066662,0.176177266,-0.451462708,-2.160336719,-3.646642125,-5.090578184,-7.269088383,-8.60378096,-9.685914667,-11.42069313,-12.47545015,-13.47228484,-14.96864054,-15.97512796,-17.04596945,-18.47347777,-19.5687748,-20.509789,-21.49025673
0.235528905,0.432798485,0.268955718,-0.781795891,-1.400339143,-1.962328859,-3.304818135,-3.804408048,-4.137943684,-4.980206562,-5.234500392,-5.476365156,-6.239746967,-6.532585472,-6.933199724,-7.700851404,-8.154419596,-8.541687242,-9.026364119
0.170494228,0.258890152,-0.094467946,-1.305451654,-2.160366425,-2.974593851,-4.227477993,-4.607981267,-5.056613071,-5.961312688,-6.177135009,-6.396157439,-7.186763341,-7.495153479,-7.85495994,-8.645559304,-9.129153476,-9.488770749,-9.937672836
0.216729422,0.106020543,-0.654137992,-2.21159099,-3.323431555,-4.34428799,-5.61055401,-5.896692865,-6.047291621,-6.701453522,-6.673648953,-6.657730207,-7.32516042,-7.5964386,-7.896312837,-8.52603752,-8.756546167,-8.85037372,-9.052772005
0.19398025,0.003541426,-0.83531095,-2.437421088,-3.663538331,-4.748767293,-6.183026943,-6.684892323,-7.093696135,-7.889518046,-7.990324952,-8.15273622,-8.986204744,-9.454817385,-9.951180909,-10.69987074,-11.06841843,-11.32479665,-11.68853731
0.330786851,0.624276881,0.493767052,-0.496274502,-0.834757297,-1.065396345,-1.723463435,-1.583126073,-1.350808571,-1.501891764,-0.934917198,-0.321008207,-0.368290239,-0.131871133,-0.048783327,-0.326074075,-0.265491663,-0.15316545,-0.166521564
0.439846087,0.994535366,1.433058202,0.755153611,0.87585556,1.081262715,0.631959289,1.047478851,1.572329951,1.645379867,2.342683515,2.99617957,3.040311161,3.403035709,3.654441915,3.555457148,3.677156377,3.808456154,3.82872148
0.360401701,0.680749448,0.876379524,0.032238705,0.394696857,0.79746894,0.572976601,1.393784787,2.318342663,2.78486255,3.792197028,4.707376482,4.9952437,5.612217813,6.129354671,6.315581912,6.742936644,7.183315239,7.511864421
0.545638589,1.254058699,2.01519692,1.495310784,2.39978071,3.318279445,3.70000964,4.896674394,6.02020127,6.720384967,7.953501874,9.009585963,9.577737855,10.50618463,11.34822977,11.88458932,12.63038722,13.3683787,13.99014164
0.378830833,0.644739889,0.787532715,-0.143136578,0.408770345,0.861141939,1.019560399,2.13246085,3.220692148,3.761436032,4.882969905,5.891092776,6.339580983,7.199390052,8.04431074,8.621462163,9.469328532,10.33935437,11.0811378
0.319649524,0.658042056,0.933387189,0.224322764,0.849790652,1.470189146,1.771566368,2.946762657,4.097889703,4.641496089,5.763477711,6.849887036,7.432148357,8.460111269,9.541818946,10.36089579,11.35579045,12.32676744,13.15624907
0.257921872,0.646176847,1.145641892,0.923712376,2.160411476,3.407397306,3.966022729,5.71440565,7.475009914,8.472624512,10.18750928,11.85722325,13.00528451,14.5540774,15.94984541,17.00182428,18.25240817,19.46535037,20.54202249
0.317572798,0.920729193,1.778778795,1.666912332,3.25817966,4.897284551,5.751555915,7.729356728,9.773889862,11.24799051,13.30802858,15.29830985,16.84751052,18.78021974,20.62590124,22.18801982,23.87753996,25.52039993,27.05306066
0.339693395,1.095217949,2.108278596,2.42195368,4.130704387,5.828291766,6.90538617,9.043738236,11.00514502,12.51111777,14.41284183,16.08556325,17.26808161,18.9325834,20.68658002,22.30048152,24.21072787,26.16666723,28.04007164
0.245676393,0.723078011,1.367770685,1.217100343,2.461988184,3.669190166,4.220121545,5.973340222,7.503313165,8.646894301,10.26024856,11.75200994,12.7480072,14.17108761,15.61504441,16.80895222,18.14294071,19.4459398,20.62754895
0.427176775,1.441940576,2.642506973,2.589056248,4.128535419,5.430149721,5.930766484,7.354178115,8.63387625,9.73412549,11.13815237,12.53074128,13.60526881,15.03669163,16.43360799,17.57275289,18.87177348,20.14643394,21.30753776
0.450829755,1.345708692,2.436893941,2.252861375,3.443120087,4.461998673,4.811030642,5.971292396,7.003847861,7.659912936,8.69324767,9.725532711,10.47438413,11.52375885,12.477849,13.17412464,14.03593608,14.86852588,15.57860471
0.330246809,1.05707233,1.872766453,1.471434226,2.295794784,2.90357584,2.95579614,3.767724403,4.494074351,4.94578011,5.686690729,6.374106969,6.793935673,7.454787813,7.996401102,8.282026448,8.765742113,9.226333822,9.546145004
0.448828747,1.231188757,2.024388319,1.33601054,1.838722436,2.161034464,1.893332974,2.278087901,2.835937358,3.278250046,3.96513939,4.50822829,4.682603896,5.102256236,5.406799459,5.460154194,5.700391712,5.914796091,5.982836307
0.565467588,1.60539938,2.809746501,2.155374521,2.935075527,3.533474104,3.448383872,3.880014882,4.548640698,5.217670587,6.283934839,7.263409016,7.82769161,8.509536101,9.032534392,9.296945991,9.674276332,10.00433402,10.1946203
0.478556842,1.272922789,2.114299632,1.3599345,1.926906815,2.035723,1.717394757,1.920008488,2.196829467,2.323729609,2.747870034,3.024306987,2.946345309,3.134942952,3.350896456,3.414275449,3.638305475,3.84986668,3.946679595
0.684758715,1.864725284,3.15688783,2.704623683,3.739721054,4.343784204,4.35355785,4.761802474,5.172189966,5.657360318,6.450763755,7.155665113,7.425203696,7.925387855,8.442743196,8.716684832,9.053414866,9.340168243,9.493811683
0.424764383,1.245706178,2.193636597,1.465670951,2.230934032,2.412261972,2.163200336,2.583787487,2.982184926,3.400180562,3.962355771,4.273274448,4.153151825,4.276259232,4.459535383,4.56544463,4.795936167,5.015640484,5.137823576
0.114789522,0.619894775,1.165294021,0.310248359,0.713566469,0.812305721,0.287763447,0.526342973,0.761437271,0.868996109,1.042972117,1.056249088,0.783755533,0.811044877,0.866368611,0.749431741,0.741589952,0.721595087,0.605572992
0.286829838,0.895284169,1.55895343,0.419241392,0.756029937,0.607914717,-0.097912748,-0.191043378,-0.312932695,-0.455160669,-0.503330499,-0.753007953,-1.253121758,-1.595011631,-1.965597733,-2.451716474,-2.892647359,-3.360220404,-3.891734122
0.094704162,0.481151404,0.856421421,0.066025263,0.276316304,0.05177319,-0.930425266,-1.254026089,-1.814776092,-2.023468925,-1.922653886,-1.922442551,-2.35068468,-2.733021889,-3.290567643,-4.108854431,-4.913954457,-5.781302295,-6.711293217
0.339694447,1.238796655,2.307058993,1.743274563,2.581725915,2.922906857,2.689003411,3.01614142,3.03574376,3.288085839,3.613673736,3.844846996,3.766236402,3.948037416,4.138936894,4.122300373,4.146740404,4.132005518,4.016840539
0.261572327,0.937910023,1.87201833,1.444391793,2.153365607,2.268690505,1.951577683,2.227257984,2.225629692,2.335282249,2.716136218,2.999425409,3.023553401,3.285280641,3.445198186,3.281743344,3.135630538,2.936742533,2.636131203
0.33812258,0.931020438,1.811508334,1.415229427,2.24775794,2.422390804,2.150786044,2.553933156,2.89887485,3.169141526,3.579512715,3.904112295,4.04667229,4.484814706,4.829431283,4.872699751,4.992999138,5.081372874,5.058198825
0.224043243,0.795054029,1.6984813,1.294966853,2.166701392,2.502920367,2.459862819,3.061856915,3.561330771,3.965033354,4.675289147,5.311589926,5.807990047,6.640821233,7.379266146,7.775108956,8.300064698,8.810746421,9.188867468
0.495276717,1.585279289,3.131502978,3.505008738,5.193575921,6.279815748,6.952667123,8.179652649,9.066631658,10.03683167,11.38386381,12.67574005,13.80927124,15.25976489,16.63105982,17.68124412,18.8674367,20.04719225,21.09974362
0.430906581,1.300723896,2.621053937,2.875406467,4.247159947,5.133539225,5.708282849,6.76748225,7.470877054,8.134915104,8.986499491,9.93137443,10.88534834,12.13670735,13.32923721,14.26235913,15.33589201,16.41468612,17.37558368
0.44283085,1.19946616,2.291553334,2.187195805,3.475439874,4.228638093,4.751294204,5.860948519,6.849453876,7.75771091,8.893651404,10.03697259,10.97250082,12.10661777,13.10810569,13.8400792,14.6832277,15.51519744,16.26617131
0.275750419,0.832491012,1.676590919,1.57921509,2.570548868,3.188286126,3.581582176,4.544388594,5.130136317,5.534384653,6.291195198,7.14140338,7.769100092,8.582861704,9.300688798,9.780893478,10.38341135,10.97702071,11.47795747
0.385164351,0.948322694,1.933869623,1.684814469,2.528943765,2.96496545,3.014517259,3.655970839,3.915061024,4.135191162,4.751277226,5.454007641,5.880685745,6.450284762,6.846303811,6.987616374,7.215691732,7.415341978,7.522246839
0.367511542,0.756481125,1.075582538,0.215009178,0.240282686,-0.010193918,-0.666561941,-0.658770815,-0.825658393,-0.969234128,-0.880017257,-0.749605627,-0.806935468,-0.633836191,-0.557898013,-0.678007052,-0.69462363,-0.720673246,-0.846302183
0.477762558,0.799470105,1.281539495,0.394974961,0.399475629,0.185690013,-0.360978514,-0.47503976,-0.751524201,-1.096098494,-1.070391471,-0.947566215,-0.926493082,-0.691397195,-0.585889003,-0.676925907,-0.675447316,-0.687993769,-0.816878951
0.146350416,-0.077447288,-0.275199119,-1.323086444,-1.714849727,-2.298780058,-3.086037668,-3.291537785,-3.814685907,-4.40509648,-4.688820516,-4.788820535,-5.024969772,-5.081290766,-5.283678488,-5.686796778,-5.973207188,-6.260723825,-6.643911243
-0.022165679,-0.459056746,-0.742153107,-1.906636775,-2.400989853,-3.173350773,-4.110401261,-4.404190834,-5.004708521,-5.473515544,-5.713766386,-5.89103909,-6.349519319,-6.632363004,-6.987862442,-7.487690736,-7.872878394,-8.250236973,-8.698034022
-0.192922588,-0.524094806,-0.828371436,-1.950417128,-2.248733815,-2.942015208,-3.857030316,-4.212350301,-4.700668053,-5.297571297,-5.642203634,-6.000951165,-6.558421048,-6.912756706,-7.277319508,-7.758709878,-8.115895462,-8.457559684,-8.880280007
-0.132899013,-0.288231892,-0.315801761,-1.272248991,-1.344514992,-1.779850419,-2.606645389,-2.858165944,-3.234925461,-3.554602486,-3.639257647,-3.783776853,-4.206116644,-4.431297018,-4.701594032,-5.112906694,-5.408222574,-5.69810551,-6.065713002
-0.1342552,-0.17189693,-0.016689455,-0.758119331,-0.758650786,-1.078710277,-1.802604184,-2.113961401,-2.487439038,-2.93871801,-3.100949308,-3.273635671,-3.657091026,-3.877358313,-4.122895434,-4.487827275,-4.741727199,-4.981748952,-5.264711615
-0.591002963,-1.124593229,-1.621011015,-2.773870389,-3.366845379,-4.147127579,-5.373008113,-5.978959287,-6.706826544,-7.467493143,-7.977840406,-8.667191439,-9.478131341,-10.06256139,-10.61110132,-11.24584241,-11.74954585,-12.23347101,-12.8169413
-0.484891071,-0.965615623,-1.40588588,-2.504947979,-3.112328182,-3.933639138,-5.218735102,-5.977156122,-6.951759865,-7.917224977,-8.643582435,-9.471378013,-10.53049971,-11.41899411,-12.2537442,-13.16159819,-13.97218862,-14.77480297,-15.64432196
-0.257601889,-0.47009818,-0.493302509,-1.309498249,-1.573573549,-2.011457274,-2.989157947,-3.596577659,-4.241369681,-4.803355921,-5.158942479,-5.663317626,-6.36850488,-6.915330475,-7.431270987,-8.034264153,-8.541579305,-9.05475347,-9.684573877
-0.422422769,-0.899678334,-1.287357009,-2.309452453,-2.89434149,-3.563786851,-4.664244741,-5.205451036,-5.780247488,-6.414107111,-6.845105494,-7.373194169,-8.077853492,-8.554711617,-8.961192714,-9.447382179,-9.786189842,-10.11348023,-10.60853952
-0.403607573,-0.851912384,-1.080276233,-1.967052051,-2.288239457,-2.721154798,-3.575278563,-3.769581696,-3.908769561,-4.216741302,-4.359820523,-4.615788529,-5.065266105,-5.274844147,-5.420281261,-5.653251203,-5.730864588,-5.787056354,-5.970727234
-0.254431134,-0.190431386,0.28588187,-0.272445329,0.160420756,0.408569066,0.190222855,0.481675977,0.872117472,1.090112638,1.479321025,1.738498315,1.781728955,2.040767253,2.362962729,2.635383229,3.025677182,3.456221839,3.878604561
-0.281571293,-0.261603954,0.236727987,-0.334835205,0.16583518,0.438998976,0.394241324,0.985236845,1.626408262,1.939994522,2.386391063,2.734137377,2.920222236,3.301141817,3.749807163,4.167423776,4.703226435,5.312456067,5.998537672
-0.339686926,-0.652375057,-0.699241347,-1.687995519,-1.463336503,-1.499580444,-1.768588017,-1.428186105,-1.078571678,-1.039993727,-0.853014857,-0.769683431,-0.799879552,-0.581622058,-0.262649912,0.035954756,0.486831827,1.036275575,1.679401889
-0.464640941,-0.819909428,-0.966905529,-2.160143044,-2.251699584,-2.551048674,-3.134021726,-3.161993901,-3.318812696,-3.571218854,-3.684241598,-3.833691108,-4.10761773,-4.163572232,-4.133778626,-4.129131012,-3.970832346,-3.695328249,-3.291547013
-0.630196552,-1.044954444,-1.092385463,-1.981921798,-1.881509239,-2.036431725,-2.436488671,-2.295139664,-2.191609745,-2.308562127,-2.2086846,-2.172148429,-2.241409109,-2.03536493,-1.724528087,-1.438510308,-0.971912649,-0.383816759,0.30076082
-0.828290451,-1.69582441,-2.251976893,-3.394915188,-3.671978472,-4.104782497,-4.834470283,-4.964412099,-5.100245129,-5.452008251,-5.597776722,-5.750882541,-5.976963909,-5.911368671,-5.728348131,-5.568130835,-5.19212814,-4.681737802,-4.099602189
-0.866200784,-1.682834028,-2.259052641,-3.308943174,-3.603325893,-4.005005549,-4.649702375,-4.81594307,-4.965466143,-5.302911487,-5.39407746,-5.528184227,-5.744170435,-5.690282759,-5.534653247,-5.406086306,-5.078219881,-4.629332145,-4.116639392
-0.828374308,-1.644245052,-2.12410184,-3.00703154,-3.228641252,-3.498767445,-4.07524951,-4.146550162,-4.431955588,-4.822171806,-4.870152427,-4.962301283,-5.152800689,-5.129970515,-5.026048538,-4.936200723,-4.667412824,-4.230969838,-3.688077256
-0.963010544,-2.009935573,-2.667369539,-3.63626294,-3.89299452,-4.191605345,-4.866440788,-4.962391572,-5.123212179,-5.547940244,-5.690720909,-5.775878523,-5.924167871,-5.871828887,-5.745498725,-5.652057183,-5.35249154,-4.900538409,-4.407624748
-1.014929603,-2.136042028,-2.873754873,-3.836293517,-4.188385763,-4.608665139,-5.319592711,-5.592324027,-5.998295223,-6.606555851,-6.853467145,-7.049384208,-7.316354637,-7.38856768,-7.386526054,-7.419838581,-7.24919293,-6.940286505,-6.624415453
-0.960300249,-2.014323049,-2.707552651,-3.718471092,-4.060896577,-4.448776045,-5.223139548,-5.508685527,-6.003065493,-6.547451848,-6.840134961,-7.127698966,-7.48307629,-7.673237229,-7.803151332,-7.967079067,-7.949307566,-7.78561432,-7.58946884
-0.923331948,-1.929943684,-2.601318725,-3.511786242,-3.869257884,-4.344733428,-5.18290597,-5.728095839,-6.49438572,-7.257233105,-7.789515496,-8.261671408,-8.770247451,-9.123555869,-9.427558482,-9.779942716,-9.969751766,-10.07723094,-10.26210853
-0.755185473,-1.472720301,-1.836874775,-2.562661629,-2.729001071,-3.065051937,-3.642675029,-4.083159103,-4.744010549,-5.338056565,-5.802643586,-6.245591782,-6.742671397,-7.12388064,-7.478606962,-7.873843514,-8.158508814,-8.373231399,-8.659976258
-0.595985544,-0.796272993,-0.678839674,-1.046508906,-0.971478009,-1.105338547,-1.490163125,-1.76648254,-2.236457212,-2.653377848,-2.999113815,-3.28728857,-3.541612743,-3.698342791,-3.829559975,-3.994298575,-4.084085389,-4.192010392,-4.494187376
-0.152450555,0.08038174,0.525259385,0.432389919,0.983421793,1.207849184,1.138122482,1.073175216,0.86954499,0.705893109,0.618698925,0.626050999,0.621741135,0.661808726,0.70236862,0.700539065,0.718451285,0.646748741,0.331902866
-0.060072071,0.160968525,0.701677128,0.639711543,1.237074999,1.518399678,1.494706124,1.73092206,1.774370304,1.988435697,2.016063559,1.891043754,1.974184855,2.121671259,2.268120515,2.368722552,2.487232133,2.514340767,2.32526209
0.070576008,0.527497721,1.215307777,1.41770708,2.147883373,2.562434216,2.736025394,3.005521032,3.326777383,3.742966046,3.888240402,3.919337059,4.057442141,4.223241137,4.369485996,4.465513714,4.570649798,4.62914075,4.576048278
0.352910421,1.123653762,1.963543656,2.235889138,3.056329445,3.5141636,3.679007643,3.946298931,4.301700985,4.765363163,4.847030193,4.878103787,5.006196113,5.130057285,5.218852347,5.258393348,5.290634517,5.286870296,5.183201797
0.405972804,1.539120145,2.696653495,3.231950157,4.293572012,5.075786675,5.663353203,6.289089758,6.903981886,7.584538099,7.915236423,8.259029232,8.654083425,9.028462032,9.363415228,9.647960407,9.923224817,10.15887615,10.30022635
0.781966269,1.984527025,3.26830081,4.030075268,5.187577416,5.984092227,6.582165979,7.317734683,8.037775337,8.799424301,9.068860412,9.402502608,9.779233371,10.1162195,10.39711833,10.62069125,10.80905272,10.94177339,10.96513814
0.889961024,2.082673558,3.312823429,4.091610998,5.328914121,6.314968574,7.10088587,8.045238572,8.934941855,9.681116827,10.26173714,10.88895094,11.39489882,11.8426432,12.23104322,12.55400405,12.83555503,13.04903724,13.17624266
1.0179932,2.538102889,4.159262743,5.297189632,6.88811791,8.269506169,9.588812448,11.12481007,12.64824811,13.70346392,14.82326627,15.87794733,16.8541512,17.79559318,18.68547439,19.51386625,20.31984574,21.08449971,21.79250851
1.210493733,2.706386629,4.351602823,5.553380993,7.165990421,8.583658939,9.914396982,11.40802443,12.8730396,13.92069678,15.10782624,16.24766611,17.33331632,18.4005345,19.4269444,20.38319537,21.28310195,22.08219802,22.80508333
1.445788226,2.954981306,4.554612008,5.811663977,7.471030102,8.941626205,10.41413327,12.03907035,13.65795954,14.70707035,16.00710271,17.2347695,18.37632997,19.52304152,20.6292159,21.65069384,22.65033903,23.61009103,24.51239609
1.199768684,2.383764325,3.731920709,4.801758597,6.131984236,7.249845024,8.430973531,9.97595269,11.4621718,12.38213903,13.55937386,14.63150257,15.59930458,16.58589358,17.54128767,18.4289532,19.34753931,20.24898578,21.1067328
0.779513202,1.608681301,2.507404657,3.395778289,4.350420099,5.019962377,5.689559429,6.592221594,7.563873872,7.933642249,8.62220998,9.139416753,9.550748384,9.966532305,10.34272538,10.66471624,11.06414446,11.52735105,11.99872337
